TOV_POS,TT100,TT101,TT102,TT103,TT104,TT105,TT106,TT108,TT109,TT110,TT112,TT119,TT120,TT121,TT122,TT123,TT124,TT125,TT126,TT210,TT212,GEN_POT_ATT_KW,GEN_TENSIONE,CPT104,CPT105,DPT113,IC113,ST102,XT101,TT127,TT128,TT129,TT130,FCV134,TOVSPOS,TOFS,XT100,PT212,Fault
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.741,281.593,247.652,266.408,51.983,85.147,23.232,262.157,255.199,201.501,225.06,89.034,120.589,60.28,63.415,75.473,61.962,65.581,62.891,47.692,56.879,62.613,917.07,665.025,8.589,0.133,2799.75,806.534,3008.645,0.068,123.294,227.368,207.515,201.052,97.679,99.352,1000.0,0.489,342.261,0
99.757,286.822,250.886,270.837,53.384,85.496,24.302,267.027,259.061,204.211,229.009,90.943,122.088,61.654,63.968,75.923,64.126,67.943,65.362,47.404,57.83,64.288,969.999,668.901,9.075,0.144,2799.787,835.134,3009.319,0.069,123.341,230.44,209.505,203.914,99.537,99.416,1000.0,0.481,343.364,0
99.718,284.201,249.121,268.62,54.559,84.069,26.95,265.054,257.339,201.868,226.504,87.581,119.283,63.152,66.253,78.047,67.924,71.808,69.105,48.252,59.617,65.833,963.053,668.535,8.826,0.125,2799.865,819.603,3008.826,0.071,121.056,226.505,206.391,201.77,100.0,99.461,1000.0,0.457,345.746,0
99.689,283.465,248.614,268.024,53.42,83.502,22.83,264.348,256.903,201.039,225.892,86.662,118.288,61.222,63.864,76.749,65.184,68.88,66.171,48.074,57.854,63.701,956.789,667.677,8.735,0.12,2800.082,814.568,3008.339,0.068,120.516,225.813,205.877,200.807,100.0,99.398,1000.0,0.469,345.238,0
99.632,287.788,251.129,271.679,52.814,84.804,20.172,267.71,259.721,203.226,229.156,88.127,120.453,59.385,62.109,75.079,64.245,68.175,65.481,47.791,56.199,62.289,1002.077,667.588,9.143,0.128,2800.183,837.706,3008.909,0.067,119.862,229.989,207.488,203.128,99.999,99.372,1000.0,0.496,344.332,0
99.629,289.574,252.308,273.17,53.338,87.051,19.584,269.092,261.117,205.153,230.531,90.066,122.249,57.724,60.641,72.544,61.406,64.726,61.983,49.468,55.808,62.059,1012.636,667.67,9.321,0.138,2800.075,848.19,3008.537,0.067,121.136,234.476,210.64,204.676,100.0,99.377,1000.0,0.51,343.26,0
99.605,286.351,250.17,270.381,52.859,85.071,18.611,266.372,258.953,202.765,227.911,88.087,119.816,56.444,59.537,71.63,58.884,61.856,59.027,49.454,55.054,60.855,983.073,667.072,9.006,0.127,2799.617,830.503,3009.13,0.069,120.154,229.537,207.383,202.367,99.978,99.343,1000.0,0.499,342.801,0
99.613,286.199,249.996,270.299,53.602,83.107,18.608,266.493,258.854,201.954,227.806,86.382,118.397,56.711,59.605,71.538,59.386,62.37,59.545,48.67,55.273,61.115,991.697,666.767,8.975,0.118,2800.026,828.241,3009.606,0.071,118.171,226.198,204.436,202.019,99.759,99.341,1000.0,0.481,342.71,0
99.614,287.393,250.604,271.297,53.67,83.6,19.629,267.402,259.359,202.459,228.702,86.871,118.69,57.951,60.812,72.986,61.737,65.336,62.599,48.913,55.457,61.473,1006.37,665.986,9.115,0.122,2799.701,835.698,3009.669,0.071,119.437,227.227,205.874,202.463,99.559,99.343,1000.0,0.493,342.482,0
99.643,286.269,249.983,270.315,53.16,82.849,23.137,266.657,258.625,201.835,228.147,86.135,117.721,60.573,63.626,76.003,65.446,69.52,66.851,48.926,57.38,63.509,996.433,666.319,9.004,0.118,2799.878,829.653,3009.163,0.068,119.978,225.856,205.938,201.839,100.0,99.364,1000.0,0.499,343.493,0
99.558,291.725,253.139,274.973,52.916,85.945,22.235,270.746,261.873,205.112,231.743,88.985,121.352,60.868,63.28,75.581,67.092,71.12,68.482,48.285,57.74,64.403,1052.25,668.184,9.57,0.134,2799.925,860.615,3009.424,0.069,120.442,233.176,209.531,205.063,100.0,99.298,1000.0,0.519,343.531,0
99.56,298.15,256.964,280.516,52.095,88.741,21.544,275.622,265.986,209.085,236.219,92.243,125.656,61.577,62.749,74.76,69.499,72.892,70.084,49.661,59.327,66.725,1115.643,668.147,10.22,0.153,2800.134,896.554,3010.419,0.074,120.728,240.704,213.004,209.105,99.999,99.307,1000.0,0.522,343.825,0
99.585,290.372,252.669,273.789,52.055,88.594,17.827,269.786,261.471,206.159,231.255,91.293,123.12,56.831,59.03,70.995,59.777,62.688,59.864,49.65,55.517,61.918,1014.791,667.111,9.438,0.147,2799.829,854.741,3009.807,0.071,123.586,237.596,214.051,205.141,100.0,99.317,1000.0,0.565,342.226,0
99.59,292.817,254.022,275.898,52.828,88.726,17.746,271.672,262.952,207.09,232.841,91.473,123.794,56.97,59.018,70.77,60.511,63.493,60.673,50.215,55.686,62.322,1045.849,668.187,9.675,0.149,2800.157,867.352,3010.21,0.074,122.478,238.186,213.442,206.413,100.0,99.319,1000.0,0.557,341.979,0
99.614,292.456,253.632,275.618,52.863,86.926,17.12,271.483,262.673,206.215,232.415,90.031,122.367,56.471,58.636,70.456,60.21,63.208,60.404,50.141,55.197,61.719,1052.122,666.917,9.637,0.14,2800.164,864.582,3009.693,0.076,121.054,235.133,210.874,205.869,100.0,99.342,1000.0,0.542,341.721,0
99.62,293.155,254.031,276.239,52.639,87.495,18.391,272.047,263.096,206.712,232.923,90.419,122.894,57.763,59.523,71.156,61.917,64.93,62.129,50.368,56.427,63.108,1059.645,666.515,9.718,0.143,2800.157,868.93,3010.143,0.075,121.163,236.349,211.566,206.357,100.0,99.346,1000.0,0.535,341.913,0
99.61,292.436,253.652,275.614,52.206,87.758,19.766,271.503,262.547,206.509,232.593,90.545,122.858,59.002,60.839,72.624,63.424,66.908,64.131,50.003,56.755,63.436,1048.795,664.51,9.652,0.145,2800.076,865.588,3010.544,0.074,121.675,236.557,212.152,206.078,100.0,99.342,1000.0,0.526,342.164,0
99.546,292.962,254.206,276.066,53.647,90.469,20.626,271.921,262.969,207.397,233.76,92.983,125.105,59.469,62.178,74.16,64.345,68.517,65.891,49.778,56.479,63.249,1035.751,668.008,9.719,0.16,2800.034,870.392,3009.167,0.069,123.398,237.064,212.867,207.125,99.986,99.287,1000.0,0.548,342.593,0
99.527,295.584,255.725,278.34,53.139,91.517,20.602,273.856,264.636,208.626,235.618,94.203,126.674,59.627,62.19,74.305,65.29,69.504,66.882,49.561,56.724,63.723,1060.694,670.697,9.986,0.168,2799.999,885.025,3008.938,0.069,123.219,238.352,212.824,208.644,99.926,99.27,1000.0,0.553,342.297,0
99.619,297.337,256.703,279.818,53.378,91.207,21.485,274.97,265.377,209.04,236.401,94.176,126.942,61.729,63.016,75.727,68.505,72.249,69.476,50.016,58.56,65.84,1082.405,669.885,10.148,0.169,2799.791,893.025,3009.743,0.071,121.838,238.914,211.62,209.367,99.358,99.354,1000.0,0.525,342.048,0
99.692,296.896,256.492,279.492,52.353,91.122,21.965,274.769,265.292,208.904,236.379,94.075,126.87,62.197,63.481,76.166,68.999,72.882,70.107,49.53,58.859,66.175,1076.838,671.237,10.104,0.169,2800.198,890.954,3009.759,0.071,121.756,238.269,211.292,209.31,98.453,99.412,1000.0,0.523,342.499,0
99.715,297.936,257.033,280.325,52.805,91.401,21.906,275.562,265.864,209.407,237.017,94.434,127.342,61.14,63.217,75.142,67.864,72.109,69.431,49.196,58.117,65.464,1088.457,667.751,10.217,0.171,2800.171,897.139,3010.104,0.071,121.608,239.696,211.821,209.841,98.521,99.429,1000.0,0.53,342.016,0
99.603,295.183,255.563,278.017,52.754,90.752,20.368,273.436,264.32,208.078,235.156,93.545,125.884,59.545,61.765,73.741,64.401,68.237,65.543,49.571,57.122,64.115,1054.951,667.48,9.917,0.166,2799.867,880.946,3009.57,0.07,122.05,236.575,210.855,208.337,99.269,99.353,1000.0,0.535,342.18,0
99.522,297.603,256.839,280.077,52.737,91.421,20.393,275.312,265.633,209.085,236.829,94.167,126.941,59.983,62.229,74.182,66.181,70.481,67.825,49.681,57.028,64.225,1084.452,668.703,10.178,0.17,2800.053,894.879,3010.22,0.071,121.784,238.231,211.275,209.545,99.144,99.279,1000.0,0.536,341.638,0
99.566,300.974,258.521,282.832,52.787,91.683,21.039,278.124,267.546,210.678,239.084,94.968,128.144,61.383,62.661,74.397,68.952,73.124,70.423,49.282,58.631,66.206,1128.917,666.64,10.559,0.176,2800.559,915.373,3010.712,0.079,121.738,241.274,212.562,211.215,99.277,99.324,1000.0,0.536,342.072,0
99.556,300.046,257.999,282.053,52.645,91.487,22.176,277.324,267.046,210.234,238.477,94.732,127.649,62.245,63.549,75.409,69.634,73.969,71.272,49.219,59.212,66.67,1116.9,668.617,10.461,0.175,2800.21,910.157,3010.142,0.075,121.904,240.604,212.529,210.733,99.712,99.327,1000.0,0.524,342.0,0
99.569,299.837,257.911,281.901,52.579,91.53,20.861,277.211,266.947,210.068,238.463,94.725,127.445,60.959,62.814,74.648,68.346,72.73,70.091,49.565,58.199,65.558,1113.642,665.663,10.442,0.175,2800.705,909.252,3010.441,0.076,122.417,239.49,212.352,210.585,97.923,99.323,1000.0,0.536,342.033,0
99.513,298.223,257.092,280.597,52.99,91.121,19.84,275.877,266.095,209.36,237.303,94.199,126.843,59.766,61.897,73.835,65.786,70.097,67.492,49.499,56.954,64.208,1092.957,667.934,10.261,0.172,2800.224,899.174,3010.165,0.075,121.632,238.201,211.079,209.95,89.939,99.213,1000.0,0.51,341.426,0
99.55,299.419,257.761,281.618,53.608,92.072,20.083,276.811,266.917,210.349,238.438,95.239,128.607,60.28,62.066,74.01,66.671,71.044,68.396,49.226,57.315,64.824,1101.129,666.417,10.403,0.18,2800.083,906.897,3010.321,0.076,120.976,240.973,211.322,211.095,86.52,99.308,1000.0,0.491,341.341,0
99.511,298.147,257.048,280.575,52.609,91.451,18.254,275.861,266.392,209.695,237.458,94.498,127.566,59.092,60.046,71.833,64.033,67.448,64.713,49.497,57.519,64.936,1088.431,669.543,10.258,0.175,2800.682,899.022,3010.127,0.077,120.75,239.493,210.588,210.305,87.07,99.271,1000.0,0.508,341.36,0
99.546,297.121,256.462,279.671,52.961,91.434,21.495,275.249,265.556,209.414,237.036,94.401,127.198,61.72,62.594,74.721,67.509,71.333,68.55,49.469,58.957,66.397,1076.199,666.314,10.169,0.175,2800.418,894.263,3010.392,0.074,121.07,239.583,211.083,209.944,89.073,99.297,1000.0,0.502,341.467,0
99.523,295.893,255.819,278.647,54.282,91.719,20.291,274.263,264.974,209.104,236.42,94.663,127.181,60.717,61.76,74.071,65.715,69.242,66.446,49.32,58.212,65.468,1055.72,667.57,10.047,0.177,2800.365,887.986,3009.758,0.072,121.256,239.33,210.944,209.522,93.482,99.276,1000.0,0.512,341.798,0
99.498,297.211,256.459,279.692,54.097,91.938,19.693,275.273,265.605,209.622,237.202,94.8,127.486,59.638,61.824,73.569,65.071,69.346,66.697,49.659,56.507,63.836,1073.718,668.906,10.189,0.178,2800.352,895.305,3009.775,0.074,120.839,240.907,211.383,210.123,94.677,99.273,1000.0,0.518,340.99,0
99.49,291.546,253.307,274.848,53.763,90.86,18.891,270.391,261.66,206.384,232.852,93.04,124.456,57.795,60.762,72.97,60.555,64.552,61.856,50.575,55.217,61.801,1004.638,670.379,9.575,0.167,2799.521,861.811,3008.732,0.07,121.696,235.002,209.397,206.504,95.594,99.246,1000.0,0.503,340.605,0
99.564,297.549,256.612,279.989,54.034,91.648,20.882,275.422,265.613,209.256,237.336,94.474,126.967,61.055,62.651,75.081,67.601,71.689,68.901,49.897,58.081,65.58,1077.185,665.749,10.192,0.176,2800.356,895.926,3009.757,0.072,120.694,239.434,210.565,209.895,88.778,99.313,1000.0,0.509,341.505,0
99.563,297.244,256.534,279.744,54.542,91.897,19.687,275.161,265.455,209.355,237.267,94.751,127.224,59.932,61.924,74.044,65.397,69.578,66.823,49.648,56.553,63.924,1068.282,666.586,10.155,0.179,2799.821,893.887,3010.574,0.072,120.942,240.004,211.0,209.881,92.123,99.398,1000.0,0.528,340.85,0
99.538,298.13,256.996,280.46,54.248,92.002,20.841,275.894,265.962,209.841,237.937,94.93,127.714,61.046,62.803,74.287,66.795,71.028,68.285,49.705,57.334,64.908,1079.802,669.863,10.253,0.18,2800.076,899.184,3010.487,0.072,120.625,241.48,211.443,210.423,93.831,99.428,1000.0,0.526,341.012,0
99.569,298.613,257.248,280.845,54.965,91.965,21.105,276.318,266.194,209.946,238.227,94.987,127.634,61.107,62.922,74.483,66.85,71.105,68.357,49.728,57.558,65.153,1085.912,668.553,10.303,0.181,2800.344,901.869,3010.187,0.074,121.04,240.942,211.499,210.551,89.536,99.371,1000.0,0.529,341.192,0
99.635,299.888,257.897,281.925,53.705,91.992,21.253,277.312,266.956,210.419,239.057,95.127,127.937,61.499,62.459,74.322,67.61,71.798,69.02,49.631,58.169,65.996,1102.739,665.536,10.44,0.183,2801.239,909.295,3010.268,0.076,120.87,241.5,211.553,211.102,85.641,99.39,1000.0,0.54,341.28,0
99.492,300.118,258.032,282.142,53.289,91.934,21.043,277.538,267.193,210.486,239.219,95.021,127.95,61.188,62.097,73.901,67.175,71.18,68.413,49.615,58.346,66.221,1106.002,664.747,10.462,0.182,2801.396,910.444,3010.233,0.077,120.877,241.315,211.518,211.181,84.3,99.403,1000.0,0.539,341.629,0
99.449,299.88,257.922,281.929,53.715,92.045,20.447,277.235,267.014,210.591,239.135,95.165,128.141,60.501,62.231,73.836,66.658,70.93,68.221,49.366,57.07,64.834,1100.449,666.124,10.439,0.184,2800.758,909.005,3010.147,0.076,120.689,242.468,211.941,211.243,88.423,99.369,1000.0,0.532,340.847,0
99.466,300.073,258.07,282.107,54.506,92.168,20.377,277.376,267.121,210.821,239.328,95.371,128.32,60.599,62.345,73.924,66.828,71.125,68.418,49.453,57.167,64.983,1100.913,667.193,10.462,0.185,2800.263,910.263,3010.833,0.076,121.16,243.0,212.693,211.362,86.167,99.41,1000.0,0.53,340.716,0
99.497,297.997,256.974,280.361,53.842,92.018,20.291,275.843,265.871,209.953,238.068,94.917,127.591,60.471,62.197,74.094,66.129,70.499,67.739,49.599,57.225,64.828,1075.017,664.985,10.25,0.183,2800.473,898.822,3010.153,0.074,121.182,241.236,211.956,210.457,89.549,99.504,1000.0,0.536,340.786,0
99.451,298.796,257.38,281.051,54.121,92.036,20.345,276.409,266.406,210.241,238.509,94.987,127.764,60.962,62.087,73.649,66.454,70.448,67.676,49.854,57.691,65.457,1084.92,668.571,10.327,0.183,2800.387,902.909,3010.217,0.075,120.942,241.734,211.896,210.799,87.751,99.453,1000.0,0.529,340.85,0
99.471,299.326,257.657,281.501,54.204,92.191,20.989,276.739,266.666,210.506,238.863,95.173,128.101,61.493,63.014,74.39,67.566,71.798,69.04,49.685,57.714,65.522,1089.693,666.335,10.38,0.185,2799.952,905.781,3010.225,0.074,120.742,242.427,211.992,211.13,88.155,99.483,1000.0,0.529,340.833,0
99.486,296.337,256.104,278.956,54.252,91.94,21.675,274.626,264.838,209.513,237.126,94.67,127.053,61.668,62.741,74.283,66.252,70.331,67.511,49.607,58.012,65.614,1052.13,666.991,10.077,0.182,2800.239,889.578,3009.634,0.073,121.339,241.358,212.357,209.825,93.419,99.486,1000.0,0.538,340.782,0
99.499,299.881,257.95,281.962,53.607,92.074,22.308,277.185,266.983,210.724,239.175,94.994,127.871,63.211,63.487,75.744,69.796,73.896,71.055,49.563,59.496,67.492,1098.133,666.842,10.437,0.185,2800.351,908.698,3010.453,0.074,120.745,242.995,212.449,211.327,88.653,99.498,1000.0,0.542,341.499,0
99.526,301.748,258.958,283.582,53.656,92.036,21.035,278.656,268.044,211.276,240.301,95.345,128.202,64.14,63.391,76.536,71.909,75.542,72.665,49.1,60.384,68.507,1121.156,669.932,10.636,0.188,2801.016,919.127,3010.852,0.08,121.424,242.555,212.521,211.973,80.279,99.437,1000.0,0.557,341.539,0
99.518,299.294,257.707,281.577,53.699,91.913,19.148,276.768,266.879,210.489,238.932,95.021,127.629,61.288,61.089,72.92,66.463,69.705,66.83,49.513,58.278,66.073,1087.428,667.68,10.373,0.185,2800.509,905.304,3010.454,0.079,120.847,241.481,211.555,211.124,86.526,99.331,1000.0,0.511,341.015,0
99.496,295.741,255.705,278.581,54.593,91.412,17.949,273.688,264.523,209.13,236.505,94.358,126.474,59.03,59.746,71.047,62.844,65.966,63.098,49.815,56.68,64.016,1045.008,671.544,10.029,0.181,2800.338,886.164,3009.823,0.079,122.061,241.212,212.662,209.125,88.133,99.269,1000.0,0.497,340.058,0
99.482,294.763,255.38,277.694,55.459,92.196,16.576,273.157,264.036,209.607,236.243,94.952,126.638,57.994,59.075,70.508,61.036,64.324,61.44,49.827,55.364,62.538,1022.809,669.092,9.912,0.185,2800.114,880.958,3010.229,0.077,123.031,244.342,215.825,209.001,93.273,99.301,1000.0,0.499,339.671,0
99.455,300.935,258.633,283.019,53.89,91.832,18.203,278.201,267.968,210.997,240.045,95.117,127.844,59.985,59.63,70.645,64.673,67.928,65.065,50.025,57.691,65.68,1109.574,668.657,10.548,0.186,2802.988,914.817,3011.106,0.087,121.544,241.229,212.028,211.552,78.319,99.307,1000.0,0.493,339.916,0
99.521,295.514,255.83,278.338,54.007,92.198,17.159,273.969,264.457,210.265,236.822,94.81,126.777,57.965,59.282,70.756,60.717,63.952,61.1,49.799,55.425,62.653,1031.863,666.94,9.976,0.185,2800.469,884.335,3009.87,0.076,122.297,246.743,216.756,209.592,98.754,99.372,1000.0,0.481,338.927,0
99.482,297.487,256.904,280.154,54.19,92.072,17.599,275.372,265.752,210.214,237.994,94.838,127.186,58.554,59.505,70.705,61.74,64.99,62.144,50.166,56.133,63.645,1059.505,670.955,10.177,0.186,2800.73,894.8,3010.339,0.078,120.929,242.346,212.409,210.488,97.778,99.334,1000.0,0.473,339.054,0
99.453,299.55,257.906,281.838,53.641,91.973,20.766,276.932,266.778,210.496,239.21,94.89,127.588,60.989,62.247,74.043,66.265,70.569,67.765,49.876,57.416,65.161,1090.31,670.379,10.408,0.187,2800.473,907.019,3011.112,0.075,120.662,241.472,211.521,211.24,85.842,99.317,1000.0,0.501,340.635,0
99.452,301.641,258.977,283.524,53.427,92.106,21.929,278.7,268.056,211.311,240.588,95.267,128.181,62.307,63.228,74.762,68.832,73.142,70.353,49.446,58.545,66.565,1117.009,669.516,10.633,0.19,2800.596,919.089,3010.598,0.08,121.111,242.437,212.351,212.098,79.962,99.325,1000.0,0.519,340.831,0
99.524,298.493,257.036,280.8,52.047,91.503,22.219,275.644,265.795,209.381,237.494,93.714,125.166,61.748,61.784,73.182,64.372,67.568,64.821,51.161,59.328,67.338,1081.665,666.821,10.271,0.18,2799.06,899.586,3009.834,0.078,124.034,240.042,214.688,209.103,98.733,99.343,1000.0,0.455,340.741,0
99.513,298.712,257.181,280.971,52.303,91.726,22.191,275.975,265.869,209.681,238.226,94.297,126.042,61.687,62.882,74.653,67.12,71.084,68.276,49.619,58.441,66.451,1081.457,665.771,10.317,0.185,2799.552,902.163,3010.043,0.077,124.394,239.97,214.641,209.656,98.852,99.336,1000.0,0.468,340.999,0
99.496,298.29,257.134,280.785,53.497,91.742,17.243,275.673,265.838,209.606,238.057,94.272,126.129,57.765,59.467,71.044,61.023,64.582,61.852,51.052,54.947,62.673,1070.712,668.165,10.231,0.184,2800.009,897.784,3009.929,0.08,122.444,239.054,212.278,209.89,98.347,99.291,1000.0,0.44,340.064,0
99.538,298.174,257.132,280.739,53.762,91.745,16.308,275.707,265.943,209.701,238.22,94.347,126.157,57.77,58.911,70.159,60.925,64.193,61.372,50.978,54.95,62.717,1067.511,666.314,10.218,0.184,2800.183,897.274,3010.675,0.083,123.075,238.961,212.892,209.838,99.779,99.337,1000.0,0.44,338.774,0
99.509,298.54,257.233,281.038,53.442,91.768,17.13,275.987,266.191,209.818,238.457,94.399,126.22,58.677,59.323,70.424,61.896,65.136,62.307,50.757,55.736,63.672,1073.697,668.269,10.271,0.185,2800.199,900.059,3010.785,0.083,122.898,239.1,212.763,210.006,99.863,99.349,1000.0,0.438,338.927,0
99.502,298.046,257.019,280.633,52.719,91.833,18.477,275.798,265.779,209.827,238.175,94.253,126.004,60.034,59.883,70.82,62.636,65.815,62.962,50.93,57.444,65.487,1067.378,665.8,10.216,0.185,2800.168,897.267,3010.559,0.079,123.168,239.957,213.694,209.793,99.867,99.352,1000.0,0.443,339.705,0
99.558,298.176,257.075,280.722,53.339,91.818,18.624,275.762,265.688,209.734,238.201,94.285,126.124,59.796,60.539,71.999,63.449,67.153,64.348,50.883,56.843,64.777,1068.857,666.369,10.233,0.186,2799.689,898.095,3010.552,0.078,122.837,239.688,213.137,209.867,98.572,99.368,1000.0,0.472,339.58,0
99.534,300.688,258.401,282.842,54.906,92.043,19.281,277.787,267.331,210.802,240.052,95.061,127.532,60.573,61.761,74.25,67.115,71.267,68.413,50.131,57.198,65.391,1098.908,670.896,10.516,0.192,2800.484,912.964,3010.868,0.081,122.18,240.687,212.612,211.347,98.871,99.299,1000.0,0.491,339.954,0
99.564,298.047,256.97,280.632,54.421,91.927,18.265,275.484,265.567,209.649,238.073,94.572,126.442,59.434,60.475,72.412,63.426,66.895,64.064,50.699,56.517,64.321,1062.237,668.772,10.225,0.188,2799.938,897.111,3010.449,0.081,122.51,239.169,212.095,209.957,99.267,99.306,1000.0,0.466,339.436,0
99.611,297.404,256.676,280.133,53.01,91.728,17.134,275.224,265.195,209.372,237.693,94.081,125.944,58.393,59.354,70.59,61.033,64.311,61.506,51.156,55.525,63.213,1055.071,667.411,10.137,0.185,2800.353,892.568,3010.683,0.082,122.201,238.744,211.893,209.633,99.315,99.346,1000.0,0.451,338.715,0
99.599,298.459,257.248,281.039,53.374,92.044,17.48,276.249,266.011,210.073,238.622,94.536,126.664,59.105,59.386,70.503,61.792,64.954,62.117,50.999,56.457,64.383,1067.132,668.497,10.258,0.188,2800.141,899.412,3010.649,0.082,122.344,239.99,212.684,210.314,99.461,99.328,1000.0,0.457,339.094,0
